arid_temp1,arid_temp2,arid_temp3,arid_temp4,arid_temp5
a.gal10.n,4.51,,,0.0292564893054802
a.gal10.n,4.52,,,0.0293250095030866
a.gal10.n,4.53,,,0.0293936654939608
a.gal10.n,4.54,,,0.0294624574805751
a.gal10.n,4.55,,,0.0295313856655325
a.gal10.n,4.56,,,0.0296004502515666
a.gal10.n,4.57,,,0.0296696514415412
a.gal10.n,4.58,,,0.0297389894384499
a.gal10.n,4.59,,,0.0298084644454159
a.gal10.n,4.6,,,0.0298780766656912
a.gal10.n,4.61,,,0.0299478263026562
a.gal10.n,4.62,,,0.0300177135598202
a.gal10.n,4.63,,,0.0300877386408199
a.gal10.n,4.64,,,0.0301579017494196
a.gal10.n,4.65,,,0.0302282030895108
a.gal10.n,4.66,,,0.0302986428651116
a.gal10.n,4.67,,,0.0303692212803666
a.gal10.n,4.68,,,0.030439938539546
a.gal10.n,4.69,,,0.0305107948470459
a.gal10.n,4.7,,,0.0305817904073875
a.gal10.n,4.71,,,0.0306529254252164
a.gal10.n,4.72,,,0.0307242001053029
a.gal10.n,4.73,,,0.0307956146525412
a.gal10.n,4.74,,,0.030867169271949
a.gal10.n,4.75,,,0.0309388641686671
a.gal10.n,4.76,,,0.031010699547959
a.gal10.n,4.77,,,0.0310826756152108
a.gal10.n,4.78,,,0.0311547925759303
a.gal10.n,4.79,,,0.0312270506357468
a.gal10.n,4.8,,,0.0312994500004109
a.gal10.n,4.81,,,0.0313719908757938
a.gal10.n,4.82,,,0.0314446734678869
a.gal10.n,4.83,,,0.0315174979828017
a.gal10.n,4.84,,,0.0315904646267689
a.gal10.n,4.85,,,0.0316635736061384
a.gal10.n,4.86,,,0.0317368251273788
a.gal10.n,4.87,,,0.0318102193970767
a.gal10.n,4.88,,,0.0318837566219367
a.gal10.n,4.89,,,0.0319574370087805
a.gal10.n,4.9,,,0.032031260764547
a.gal10.n,4.91,,,0.0321052280962915
a.gal10.n,4.92,,,0.0321793392111854
a.gal10.n,4.93,,,0.0322535943165158
a.gal10.n,4.94,,,0.0323279936196847
a.gal10.n,4.95,,,0.0324025373282095
a.gal10.n,4.96,,,0.0324772256497215
a.gal10.n,4.97,,,0.032552058791966
a.gal10.n,4.98,,,0.0326270369628019
a.gal10.n,4.99,,,0.0327021603702011
a.gal10.n,5,,,0.0327774292222481
a.gal10.n,5.01,,,0.0328528437271396
a.gal10.n,5.02,,,0.0329284040931841
a.gal10.n,5.03,,,0.0330041105288012
a.gal10.n,5.04,,,0.0330799632425215
a.gal10.n,5.05,,,0.0331559624429859
a.gal10.n,5.06,,,0.0332321083389454
a.gal10.n,5.07,,,0.0333084011392603
a.gal10.n,5.08,,,0.0333848410529
a.gal10.n,5.09,,,0.0334614282889427
a.gal10.n,5.1,,,0.0335381630565745
a.gal10.n,5.11,,,0.0336150455650894
a.gal10.n,5.12,,,0.0336920760238883
a.gal10.n,5.13,,,0.0337692546424791
a.gal10.n,5.14,,,0.0338465816304762
a.gal10.n,5.15,,,0.0339240571975994
a.gal10.n,5.16,,,0.0340016815536743
a.gal10.n,5.17,,,0.0340794549086311
a.gal10.n,5.18,,,0.0341573774725047
a.gal10.n,5.19,,,0.0342354494554338
a.gal10.n,5.2,,,0.0343136710676609
a.gal10.n,5.21,,,0.0343920425195312
a.gal10.n,5.22,,,0.0344705640214927
a.gal10.n,5.23,,,0.0345492357840955
a.gal10.n,5.24,,,0.0346280580179911
a.gal10.n,5.25,,,0.0347070309339326
a.gal10.n,5.26,,,0.0347861547427733
a.gal10.n,5.27,,,0.034865429655467
a.gal10.n,5.28,,,0.0349448558830672
a.gal10.n,5.29,,,0.0350244336367263
a.gal10.n,5.3,,,0.035104163127696
a.gal10.n,5.31,,,0.0351840445673257
a.gal10.n,5.32,,,0.035264078167063
a.gal10.n,5.33,,,0.0353442641384526
a.gal10.n,5.34,,,0.035424602693136
a.gal10.n,5.35,,,0.0355050940428511
a.gal10.n,5.36,,,0.0355857383994314
a.gal10.n,5.37,,,0.035666535974806
a.gal10.n,5.38,,,0.0357474869809987
a.gal10.n,5.39,,,0.0358285916301274
a.gal10.n,5.4,,,0.0359098501344042
a.gal10.n,5.41,,,0.0359912627061344
a.gal10.n,5.42,,,0.0360728295577161
a.gal10.n,5.43,,,0.0361545509016394
a.gal10.n,5.44,,,0.0362364269504867
a.gal10.n,5.45,,,0.0363184579169316
a.gal10.n,5.46,,,0.0364006440137383
a.gal10.n,5.47,,,0.0364829854537614
a.gal10.n,5.48,,,0.0365654824499452
a.gal10.n,5.49,,,0.0366481352153235
a.gal10.n,5.5,,,0.0367309439630186
a.gal10.n,5.51,,,0.036813908906241
a.gal10.n,5.52,,,0.0368970302582892
a.gal10.n,5.53,,,0.0369803082325487
a.gal10.n,5.54,,,0.0370637430424915
a.gal10.n,5.55,,,0.0371473349016762
a.gal10.n,5.56,,,0.0372310840237466
a.gal10.n,5.57,,,0.0373149906224318
a.gal10.n,5.58,,,0.0373990549115455
a.gal10.n,5.59,,,0.0374832771049854
a.gal10.n,5.6,,,0.0375676574167327
a.gal10.n,5.61,,,0.0376521960608516
a.gal10.n,5.62,,,0.0377368932514888
a.gal10.n,5.63,,,0.0378217492028728
a.gal10.n,5.64,,,0.0379067641293135
a.gal10.n,5.65,,,0.0379919382452017
a.gal10.n,5.66,,,0.0380772717650087
a.gal10.n,5.67,,,0.0381627649032853
a.gal10.n,5.68,,,0.0382484178746614
a.gal10.n,5.69,,,0.0383342308938459
a.gal10.n,5.7,,,0.0384202041756258
a.gal10.n,5.71,,,0.0385063379348654
a.gal10.n,5.72,,,0.0385926323865063
a.gal10.n,5.73,,,0.0386790877455665
a.gal10.n,5.74,,,0.03876570422714
a.gal10.n,5.75,,,0.038852482046396
a.gal10.n,5.76,,,0.0389394214185787
a.gal10.n,5.77,,,0.0390265225590067
a.gal10.n,5.78,,,0.0391137856830719
a.gal10.n,5.79,,,0.0392012110062395
a.gal10.n,5.8,,,0.0392887987440477
a.gal10.n,5.81,,,0.0393765491121063
a.gal10.n,5.82,,,0.0394644623260965
a.gal10.n,5.83,,,0.0395525386017707
a.gal10.n,5.84,,,0.0396407781549516
a.gal10.n,5.85,,,0.0397291812015314
a.gal10.n,5.86,,,0.0398177479574717
a.gal10.n,5.87,,,0.0399064786388028
a.gal10.n,5.88,,,0.0399953734616229
a.gal10.n,5.89,,,0.0400844326420975
a.gal10.n,5.9,,,0.0401736563964595
a.gal10.n,5.91,,,0.0402630449410075
a.gal10.n,5.92,,,0.0403525984921065
a.gal10.n,5.93,,,0.0404423172661861
a.gal10.n,5.94,,,0.0405322014797407
a.gal10.n,5.95,,,0.0406222513493287
a.gal10.n,5.96,,,0.040712467091572
a.gal10.n,5.97,,,0.0408028489231549
a.gal10.n,5.98,,,0.0408933970608246
a.gal10.n,5.99,,,0.0409841117213893
a.gal10.n,6,,,0.0410749931217185
a.gal10.n,6.01,,,0.0411660414787422
a.gal10.n,6.02,,,0.0412572570094503
a.gal10.n,6.03,,,0.0413486399308918
a.gal10.n,6.04,,,0.0414401904601744
a.gal10.n,6.05,,,0.0415319088144639
a.gal10.n,6.06,,,0.0416237952109835
a.gal10.n,6.07,,,0.0417158498670132
a.gal10.n,6.08,,,0.0418080729998896
a.gal10.n,6.09,,,0.0419004648270044
a.gal10.n,6.1,,,0.0419930255658048
a.gal10.n,6.11,,,0.0420857554337922
a.gal10.n,6.12,,,0.0421786546485218
a.gal10.n,6.13,,,0.0422717234276021
a.gal10.n,6.14,,,0.042364961988694
a.gal10.n,6.15,,,0.0424583705495106
a.gal10.n,6.16,,,0.0425519493278164
a.gal10.n,6.17,,,0.0426456985414263
a.gal10.n,6.18,,,0.0427396184082055
a.gal10.n,6.19,,,0.0428337091460688
a.gal10.n,6.2,,,0.0429279709729797
a.gal10.n,6.21,,,0.0430224041069501
a.gal10.n,6.22,,,0.0431170087660392
a.gal10.n,6.23,,,0.0432117851683537
a.gal10.n,6.24,,,0.0433067335320461
a.gal10.n,6.25,,,0.0434018540753149
a.gal10.n,6.26,,,0.0434971470164038
a.gal10.n,6.27,,,0.0435926125736007
a.gal10.n,6.28,,,0.0436882509652376
a.gal10.n,6.29,,,0.0437840624096894
a.gal10.n,6.3,,,0.0438800471253737
a.gal10.n,6.31,,,0.0439762053307499
a.gal10.n,6.32,,,0.0440725372443189
a.gal10.n,6.33,,,0.0441690430846218
a.gal10.n,6.34,,,0.0442657230702402
a.gal10.n,6.35,,,0.0443625774197945
a.gal10.n,6.36,,,0.044459606351944
a.gal10.n,6.37,,,0.0445568100853861
a.gal10.n,6.38,,,0.0446541888388555
a.gal10.n,6.39,,,0.0447517428311235
a.gal10.n,6.4,,,0.0448494722809976
a.gal10.n,6.41,,,0.0449473774073205
a.gal10.n,6.42,,,0.0450454584289702
a.gal10.n,6.43,,,0.0451437155648581
a.gal10.n,6.44,,,0.0452421490339292
a.gal10.n,6.45,,,0.0453407590551616
a.gal10.n,6.46,,,0.045439545847565
a.gal10.n,6.47,,,0.045538509630181
a.gal10.n,6.48,,,0.0456376506220817
a.gal10.n,6.49,,,0.0457369690423692
a.gal10.n,6.5,,,0.0458364651101752
a.gal10.n,6.51,,,0.0459361390446601
a.gal10.n,6.52,,,0.0460359910650123
a.gal10.n,6.53,,,0.0461360213904477
a.gal10.n,6.54,,,0.0462362302402088
a.gal10.n,6.55,,,0.0463366178335642
a.gal10.n,6.56,,,0.0464371843898079
a.gal10.n,6.57,,,0.0465379301282584
a.gal10.n,6.58,,,0.0466388552682585
a.gal10.n,6.59,,,0.046739960029174
a.gal10.n,6.6,,,0.0468412446303935
a.gal10.n,6.61,,,0.0469427092913273
a.gal10.n,6.62,,,0.0470443542314072
a.gal10.n,6.63,,,0.0471461796700855
a.gal10.n,6.64,,,0.0472481858268341
a.gal10.n,6.65,,,0.0473503729211444
a.gal10.n,6.66,,,0.0474527411725262
a.gal10.n,6.67,,,0.0475552908005068
a.gal10.n,6.68,,,0.0476580220246307
a.gal10.n,6.69,,,0.047760935064459
a.gal10.n,6.7,,,0.0478640301395682
a.gal10.n,6.71,,,0.0479673074695496
a.gal10.n,6.72,,,0.048070767274009
a.gal10.n,6.73,,,0.048174409772566
a.gal10.n,6.74,,,0.0482782351848524
a.gal10.n,6.75,,,0.0483822437305125
a.gal10.n,6.76,,,0.048486435629202
a.gal10.n,6.77,,,0.0485908111005872
a.gal10.n,6.78,,,0.0486953703643445
a.gal10.n,6.79,,,0.0488001136401594
a.gal10.n,6.8,,,0.048905041147726
a.gal10.n,6.81,,,0.0490101531067463
a.gal10.n,6.82,,,0.0491154497369292
a.gal10.n,6.83,,,0.0492209312579902
a.gal10.n,6.84,,,0.0493265978896504
a.gal10.n,6.85,,,0.0494324498516358
a.gal10.n,6.86,,,0.0495384873636764
a.gal10.n,6.87,,,0.0496447106455059
a.gal10.n,6.88,,,0.0497511199168609
a.gal10.n,6.89,,,0.0498577153974795
a.gal10.n,6.9,,,0.0499644973071013
a.gal10.n,6.91,,,0.0500714658654668
a.gal10.n,6.92,,,0.0501786212923156
a.gal10.n,6.93,,,0.0502859638073869
a.gal10.n,6.94,,,0.050393493630418
a.gal10.n,6.95,,,0.0505012109811438
a.gal10.n,6.96,,,0.0506091160792959
a.gal10.n,6.97,,,0.0507172091446022
a.gal10.n,6.98,,,0.0508254903967858
a.gal10.n,6.99,,,0.0509339600555644
a.gal10.n,7,,,0.0510426183406495
a.gal10.n,7.01,,,0.0511514654717458
a.gal10.n,7.02,,,0.0512605016685502
a.gal10.n,7.03,,,0.0513697271507511
a.gal10.n,7.04,,,0.0514791421380281
a.gal10.n,7.05,,,0.0515887468500503
a.gal10.n,7.06,,,0.0516985415064767
a.gal10.n,7.07,,,0.0518085263269542
a.gal10.n,7.08,,,0.0519187015311178
a.gal10.n,7.09,,,0.0520290673385897
a.gal10.n,7.1,,,0.0521396239689782
a.gal10.n,7.11,,,0.0522503716418767
a.gal10.n,7.12,,,0.0523613105768638
a.gal10.n,7.13,,,0.0524724409935019
a.gal10.n,7.14,,,0.0525837631113364
a.gal10.n,7.15,,,0.0526952771498952
a.gal10.n,7.16,,,0.052806983328688
a.gal10.n,7.17,,,0.0529188818672049
a.gal10.n,7.18,,,0.0530309729849164
a.gal10.n,7.19,,,0.0531432569012721
a.gal10.n,7.2,,,0.0532557338357004
a.gal10.n,7.21,,,0.0533684040076069
a.gal10.n,7.22,,,0.0534812676363744
a.gal10.n,7.23,,,0.0535943249413621
a.gal10.n,7.24,,,0.0537075761419041
a.gal10.n,7.25,,,0.0538210214573093
a.gal10.n,7.26,,,0.0539346611068603
a.gal10.n,7.27,,,0.0540484953098128
a.gal10.n,7.28,,,0.0541625242853944
a.gal10.n,7.29,,,0.0542767482528044
a.gal10.n,7.3,,,0.0543911674312125
a.gal10.n,7.31,,,0.0545057820397583
a.gal10.n,7.32,,,0.0546205922975502
a.gal10.n,7.33,,,0.0547355984236651
a.gal10.n,7.34,,,0.054850800637147
a.gal10.n,7.35,,,0.0549661991570066
a.gal10.n,7.36,,,0.0550817942022203
a.gal10.n,7.37,,,0.0551975859917297
a.gal10.n,7.38,,,0.0553135747444401
a.gal10.n,7.39,,,0.0554297606792206
a.gal10.n,7.4,,,0.0555461440149027
a.gal10.n,7.41,,,0.0556627249702794
a.gal10.n,7.42,,,0.0557795037641048
a.gal10.n,7.43,,,0.055896480615093
a.gal10.n,7.44,,,0.0560136557419174
a.gal10.n,7.45,,,0.05613102936321
a.gal10.n,7.46,,,0.0562486016975601
a.gal10.n,7.47,,,0.0563663729635139
a.gal10.n,7.48,,,0.0564843433795736
a.gal10.n,7.49,,,0.0566025131641968
a.gal10.n,7.5,,,0.056720882535795
a.gal10.n,7.51,,,0.0568394517127332
a.gal10.n,7.52,,,0.0569582209133296
a.gal10.n,7.53,,,0.0570771903558535
a.gal10.n,7.54,,,0.0571963602585255
a.gal10.n,7.55,,,0.0573157308395166
a.gal10.n,7.56,,,0.0574353023169467
a.gal10.n,7.57,,,0.0575550749088843
a.gal10.n,7.58,,,0.0576750488333456
a.gal10.n,7.59,,,0.0577952243082937
a.gal10.n,7.6,,,0.0579156015516373
a.gal10.n,7.61,,,0.0580361807812304
a.gal10.n,7.62,,,0.0581569622148714
a.gal10.n,7.63,,,0.0582779460703019
a.gal10.n,7.64,,,0.058399132565206
a.gal10.n,7.65,,,0.0585205219172097
a.gal10.n,7.66,,,0.0586421143438798
a.gal10.n,7.67,,,0.058763910062723
a.gal10.n,7.68,,,0.058885909291185
a.gal10.n,7.69,,,0.0590081122466503
a.gal10.n,7.7,,,0.0591305191464402
a.gal10.n,7.71,,,0.0592531302078131
a.gal10.n,7.72,,,0.0593759456479626
a.gal10.n,7.73,,,0.0594989656840176
a.gal10.n,7.74,,,0.0596221905330405
a.gal10.n,7.75,,,0.0597456204120273
a.gal10.n,7.76,,,0.0598692555379059
a.gal10.n,7.77,,,0.0599930961275356
a.gal10.n,7.78,,,0.0601171423977063
a.gal10.n,7.79,,,0.0602413945651374
a.gal10.n,7.8,,,0.0603658528464773
a.gal10.n,7.81,,,0.0604905174583018
a.gal10.n,7.82,,,0.0606153886171142
a.gal10.n,7.83,,,0.0607404665393436
a.gal10.n,7.84,,,0.0608657514413444
a.gal10.n,7.85,,,0.0609912435393955
a.gal10.n,7.86,,,0.0611169430496991
a.gal10.n,7.87,,,0.06124285018838
a.gal10.n,7.88,,,0.0613689651714847
a.gal10.n,7.89,,,0.0614952882149805
a.gal10.n,7.9,,,0.0616218195347548
a.gal10.n,7.91,,,0.0617485593466139
a.gal10.n,7.92,,,0.0618755078662822
a.gal10.n,7.93,,,0.0620026653094013
a.gal10.n,7.94,,,0.0621300318915292
a.gal10.n,7.95,,,0.0622576078281395
a.gal10.n,7.96,,,0.0623853933346202
a.gal10.n,7.97,,,0.0625133886262729
a.gal10.n,7.98,,,0.0626415939183122
a.gal10.n,7.99,,,0.0627700094258642
a.gal10.n,8,,,0.0628986353639663
a.gal10.n,8.01,,,0.0630274719475656
a.gal10.n,8.02,,,0.0631565193915187
a.gal10.n,8.03,,,0.0632857779105902
a.gal10.n,8.04,,,0.0634152477194519
a.gal10.n,8.05,,,0.0635449290326823
a.gal10.n,8.06,,,0.0636748220647652
a.gal10.n,8.07,,,0.0638049270300889
a.gal10.n,8.08,,,0.0639352441429457
a.gal10.n,8.09,,,0.0640657736175304
a.gal10.n,8.1,,,0.0641965156679394
a.gal10.n,8.11,,,0.0643274705081704
a.gal10.n,8.12,,,0.064458638352121
a.gal10.n,8.13,,,0.0645900194135878
a.gal10.n,8.14,,,0.0647216139062653
a.gal10.n,8.15,,,0.0648534220437456
a.gal10.n,8.16,,,0.0649854440395169
a.gal10.n,8.17,,,0.0651176801069628
a.gal10.n,8.18,,,0.0652501304593611
a.gal10.n,8.19,,,0.0653827953098835
a.gal10.n,8.2,,,0.0655156748715938
a.gal10.n,8.21,,,0.0656487693574477
a.gal10.n,8.22,,,0.0657820789802916
a.gal10.n,8.23,,,0.0659156039528616
a.gal10.n,8.24,,,0.0660493444877825
a.gal10.n,8.25,,,0.066183300797567
a.gal10.n,8.26,,,0.0663174730946147
a.gal10.n,8.27,,,0.0664518615912116
a.gal10.n,8.28,,,0.066586466499528
a.gal10.n,8.29,,,0.0667212880316188
a.gal10.n,8.3,,,0.0668563263994218
a.gal10.n,8.31,,,0.0669915818147573
a.gal10.n,8.32,,,0.0671270544893264
a.gal10.n,8.33,,,0.067262744634711
a.gal10.n,8.34,,,0.0673986524623719
a.gal10.n,8.35,,,0.0675347781836485
a.gal10.n,8.36,,,0.0676711220097574
a.gal10.n,8.37,,,0.0678076841517921
a.gal10.n,8.38,,,0.0679444648207212
a.gal10.n,8.39,,,0.0680814642273879
a.gal10.n,8.4,,,0.0682186825825091
a.gal10.n,8.41,,,0.0683561200966744
a.gal10.n,8.42,,,0.0684937769803449
a.gal10.n,8.43,,,0.0686316534438524
a.gal10.n,8.44,,,0.0687697496973985
a.gal10.n,8.45,,,0.0689080659510534
a.gal10.n,8.46,,,0.0690466024147554
a.gal10.n,8.47,,,0.0691853592983092
a.gal10.n,8.48,,,0.0693243368113856
a.gal10.n,8.49,,,0.0694635351635203
a.gal10.n,8.5,,,0.0696029545641126
a.gal10.n,8.51,,,0.0697425952224249
a.gal10.n,8.52,,,0.0698824573475818
a.gal10.n,8.53,,,0.0700225411485684
a.gal10.n,8.54,,,0.0701628468342299
a.gal10.n,8.55,,,0.0703033746132705
a.gal10.n,8.56,,,0.0704441246942526
a.gal10.n,8.57,,,0.0705850972855953
a.gal10.n,8.58,,,0.0707262925955738
a.gal10.n,8.59,,,0.0708677108323187
a.gal10.n,8.6,,,0.0710093522038143
a.gal10.n,8.61,,,0.0711512169178977
a.gal10.n,8.62,,,0.0712933051822588
a.gal10.n,8.63,,,0.0714356172044379
a.gal10.n,8.64,,,0.0715781531918257
a.gal10.n,8.65,,,0.071720913351662
a.gal10.n,8.66,,,0.0718638978910344
a.gal10.n,8.67,,,0.0720071070168782
a.gal10.n,8.68,,,0.0721505409359739
a.gal10.n,8.69,,,0.0722941998549478
a.gal10.n,8.7,,,0.0724380839802701
a.gal10.n,8.71,,,0.0725821935182538
a.gal10.n,8.72,,,0.0727265286750542
a.gal10.n,8.73,,,0.0728710896566678
a.gal10.n,8.74,,,0.0730158766689308
a.gal10.n,8.75,,,0.0731608899175187
a.gal10.n,8.76,,,0.0733061296079449
a.gal10.n,8.77,,,0.0734515959455599
a.gal10.n,8.78,,,0.0735972891355501
a.gal10.n,8.79,,,0.073743209382937
a.gal10.n,8.8,,,0.0738893568925761
a.gal10.n,8.81,,,0.0740357318691557
a.gal10.n,8.82,,,0.074182334517196
a.gal10.n,8.83,,,0.0743291650410483
a.gal10.n,8.84,,,0.0744762236448938
a.gal10.n,8.85,,,0.0746235105327425
a.gal10.n,8.86,,,0.0747710259084319
a.gal10.n,8.87,,,0.074918769975627
a.gal10.n,8.88,,,0.0750667429378181
a.gal10.n,8.89,,,0.0752149449983203
a.gal10.n,8.9,,,0.0753633763602726
a.gal10.n,8.91,,,0.0755120372266365
a.gal10.n,8.92,,,0.0756609278001955
a.gal10.n,8.93,,,0.0758100482835533
a.gal10.n,8.94,,,0.0759593988791336
a.gal10.n,8.95,,,0.0761089797891783
a.gal10.n,8.96,,,0.0762587912157471
a.gal10.n,8.97,,,0.0764088333607162
a.gal10.n,8.98,,,0.0765591064257769
a.gal10.n,8.99,,,0.0767096106124354
a.gal10.n,9,,,0.0768603461220107
a.gal10.n,9.01,,,0.0770113131556347
a.gal10.n,9.02,,,0.0771625119142502
a.gal10.n,9.03,,,0.0773139425986103
a.gal10.n,9.04,,,0.0774656054092773
a.gal10.n,9.05,,,0.0776175005466218
a.gal10.n,9.06,,,0.0777696282108211
a.gal10.n,9.07,,,0.0779219886018588
a.gal10.n,9.08,,,0.0780745819195234
a.gal10.n,9.09,,,0.0782274083634077
a.gal10.n,9.1,,,0.0783804681329066
a.gal10.n,9.11,,,0.0785337614272173
a.gal10.n,9.12,,,0.0786872884453377
a.gal10.n,9.13,,,0.0788410493860656
a.gal10.n,9.14,,,0.0789950444479969
a.gal10.n,9.15,,,0.0791492738295255
a.gal10.n,9.16,,,0.0793037377288419
a.gal10.n,9.17,,,0.0794584363439314
a.gal10.n,9.18,,,0.0796133698725746
a.gal10.n,9.19,,,0.0797685385123446
a.gal10.n,9.2,,,0.0799239424606075
a.gal10.n,9.21,,,0.0800795819145198
a.gal10.n,9.22,,,0.0802354570710285
a.gal10.n,9.23,,,0.0803915681268698
a.gal10.n,9.24,,,0.0805479152785677
a.gal10.n,9.25,,,0.080704498722433
a.gal10.n,9.26,,,0.0808613186545624
a.gal10.n,9.27,,,0.0810183752708374
a.gal10.n,9.28,,,0.0811756687669233
a.gal10.n,9.29,,,0.0813331993382674
a.gal10.n,9.3,,,0.0814909671800994
a.gal10.n,9.31,,,0.0816489724874285
a.gal10.n,9.32,,,0.081807215455044
a.gal10.n,9.33,,,0.0819656962775131
a.gal10.n,9.34,,,0.0821244151491803
a.gal10.n,9.35,,,0.0822833722641661
a.gal10.n,9.36,,,0.082442567816366
a.gal10.n,9.37,,,0.0826020019994495
a.gal10.n,9.38,,,0.0827616750068591
a.gal10.n,9.39,,,0.0829215870318085
a.gal10.n,9.4,,,0.0830817382672827
a.gal10.n,9.41,,,0.0832421289060359
a.gal10.n,9.42,,,0.0834027591405908
a.gal10.n,9.43,,,0.0835636291632375
a.gal10.n,9.44,,,0.0837247391660324
a.gal10.n,9.45,,,0.0838860893407974
a.gal10.n,9.46,,,0.0840476798791176
a.gal10.n,9.47,,,0.0842095109723419
a.gal10.n,9.48,,,0.0843715828115809
a.gal10.n,9.49,,,0.0845338955877059
a.gal10.n,9.5,,,0.0846964494913478
a.gal10.n,9.51,,,0.0848592447128962
a.gal10.n,9.52,,,0.0850222814424982
a.gal10.n,9.53,,,0.0851855598700573
a.gal10.n,9.54,,,0.085349080185232
a.gal10.n,9.55,,,0.0855128425774352
a.gal10.n,9.56,,,0.0856768472358329
a.gal10.n,9.57,,,0.0858410943493426
a.gal10.n,9.58,,,0.0860055841066332
a.gal10.n,9.59,,,0.0861703166961232
a.gal10.n,9.6,,,0.0863352923059793
a.gal10.n,9.61,,,0.086500511124116
a.gal10.n,9.62,,,0.086665973338194
a.gal10.n,9.63,,,0.0868316791356196
a.gal10.n,9.64,,,0.0869976287035428
a.gal10.n,9.65,,,0.0871638222288569
a.gal10.n,9.66,,,0.0873302598981972
a.gal10.n,9.67,,,0.0874969418979392
a.gal10.n,9.68,,,0.0876638684141988
a.gal10.n,9.69,,,0.0878310396328299
a.gal10.n,9.7,,,0.0879984557394242
a.gal10.n,9.71,,,0.0881661169193092
a.gal10.n,9.72,,,0.0883340233575479
a.gal10.n,9.73,,,0.0885021752389374
a.gal10.n,9.74,,,0.0886705727480076
a.gal10.n,9.75,,,0.08883921606902
a.gal10.n,9.76,,,0.089008105385967
a.gal10.n,9.77,,,0.0891772408825704
a.gal10.n,9.78,,,0.0893466227422803
a.gal10.n,9.79,,,0.0895162511482743
a.gal10.n,9.8,,,0.0896861262834558
a.gal10.n,9.81,,,0.0898562483304535
a.gal10.n,9.82,,,0.0900266174716197
a.gal10.n,9.83,,,0.0901972338890294
a.gal10.n,9.84,,,0.0903680977644796
a.gal10.n,9.85,,,0.090539209279487
a.gal10.n,9.86,,,0.0907105686152882
a.gal10.n,9.87,,,0.0908821759528377
a.gal10.n,9.88,,,0.0910540314728071
a.gal10.n,9.89,,,0.0912261353555836
a.gal10.n,9.9,,,0.0913984877812696
a.gal10.n,9.91,,,0.0915710889296807
a.gal10.n,9.92,,,0.091743938980345
a.gal10.n,9.93,,,0.091917038112502
a.gal10.n,9.94,,,0.0920903865051011
a.gal10.n,9.95,,,0.0922639843368013
a.gal10.n,9.96,,,0.0924378317859684
a.gal10.n,9.97,,,0.0926119290306758
a.gal10.n,9.98,,,0.092786276248702
a.gal10.n,9.99,,,0.0929608736175302
a.gal10.n,10,,,0.0931357213143464
a.gal10.n,10.01,,,0.093310819516039
a.gal10.n,10.02,,,0.0934861683991974
a.gal10.n,10.03,,,0.0936617681401102
a.gal10.n,10.04,,,0.0938376189147652
a.gal10.n,10.05,,,0.0940137208988477
a.gal10.n,10.06,,,0.0941900742677389
a.gal10.n,10.07,,,0.0943666791965151
a.gal10.n,10.08,,,0.0945435358599468
a.gal10.n,10.09,,,0.0947206444324974
a.gal10.n,10.1,,,0.0948980050883219
a.gal10.n,10.11,,,0.0950756180012654
a.gal10.n,10.12,,,0.0952534833448629
a.gal10.n,10.13,,,0.095431601292337
a.gal10.n,10.14,,,0.0956099720165977
a.gal10.n,10.15,,,0.0957885956902409
a.gal10.n,10.16,,,0.0959674724855467
a.gal10.n,10.17,,,0.096146602574479
a.gal10.n,10.18,,,0.0963259861286839
a.gal10.n,10.19,,,0.0965056233194888
a.gal10.n,10.2,,,0.0966855143179008
a.gal10.n,10.21,,,0.0968656592946063
a.gal10.n,10.22,,,0.0970460584199687
a.gal10.n,10.23,,,0.0972267118640284
a.gal10.n,10.24,,,0.0974076197965007
a.gal10.n,10.25,,,0.0975887823867752
a.gal10.n,10.26,,,0.0977701998039145
a.gal10.n,10.27,,,0.0979518722166531
a.gal10.n,10.28,,,0.0981337997933953
a.gal10.n,10.29,,,0.0983159827022155
a.gal10.n,10.3,,,0.0984984211108565
a.gal10.n,10.31,,,0.0986811151867276
a.gal10.n,10.32,,,0.0988640650969041
a.gal10.n,10.33,,,0.0990472710081262
a.gal10.n,10.34,,,0.0992307330867972
a.gal10.n,10.35,,,0.0994144514989834
a.gal10.n,10.36,,,0.0995984264104114
a.gal10.n,10.37,,,0.0997826579864684
a.gal10.n,10.38,,,0.0999671463922001
a.gal10.n,10.39,,,0.10015189179231
a.gal10.n,10.4,,,0.100336894351157
a.gal10.n,10.41,,,0.100522154232756
a.gal10.n,10.42,,,0.100707671600777
a.gal10.n,10.43,,,0.100893446618541
a.gal10.n,10.44,,,0.101079479449021
a.gal10.n,10.45,,,0.101265770254842
a.gal10.n,10.46,,,0.101452319198275
a.gal10.n,10.47,,,0.101639126441243
a.gal10.n,10.48,,,0.101826192145313
a.gal10.n,10.49,,,0.102013516471699
a.gal10.n,10.5,,,0.10220109958126
a.gal10.n,10.51,,,0.102388941634495
a.gal10.n,10.52,,,0.102577042791549
a.gal10.n,10.53,,,0.102765403212207
a.gal10.n,10.54,,,0.102954023055892
a.gal10.n,10.55,,,0.103142902481667
a.gal10.n,10.56,,,0.103332041648232
a.gal10.n,10.57,,,0.103521440713922
a.gal10.n,10.58,,,0.10371109983671
a.gal10.n,10.59,,,0.103901019174198
a.gal10.n,10.6,,,0.104091198883625
a.gal10.n,10.61,,,0.104281639121858
