Species,T,Nu,,Species,T,Nu
a.gal1.s,5.7,0.199065428,,a.gal10.n,5.7,0.03842020418
a.gal1.s,5.71,0.1991907797,,a.gal10.n,5.71,0.03850633793
a.gal1.s,5.72,0.1993161605,,a.gal10.n,5.72,0.03859263239
a.gal1.s,5.73,0.1994415703,,a.gal10.n,5.73,0.03867908775
a.gal1.s,5.74,0.1995670091,,a.gal10.n,5.74,0.03876570423
a.gal1.s,5.75,0.199692477,,a.gal10.n,5.75,0.03885248205
a.gal1.s,5.76,0.1998179737,,a.gal10.n,5.76,0.03893942142
a.gal1.s,5.77,0.1999434994,,a.gal10.n,5.77,0.03902652256
a.gal1.s,5.78,0.2000690538,,a.gal10.n,5.78,0.03911378568
a.gal1.s,5.79,0.2001946371,,a.gal10.n,5.79,0.03920121101
a.gal1.s,5.8,0.2003202491,,a.gal10.n,5.8,0.03928879874
a.gal1.s,5.81,0.2004458898,,a.gal10.n,5.81,0.03937654911
a.gal1.s,5.82,0.2005715592,,a.gal10.n,5.82,0.03946446233
a.gal1.s,5.83,0.2006972572,,a.gal10.n,5.83,0.0395525386
a.gal1.s,5.84,0.2008229838,,a.gal10.n,5.84,0.03964077815
a.gal1.s,5.85,0.2009487388,,a.gal10.n,5.85,0.0397291812
a.gal1.s,5.86,0.2010745224,,a.gal10.n,5.86,0.03981774796
a.gal1.s,5.87,0.2012003344,,a.gal10.n,5.87,0.03990647864
a.gal1.s,5.88,0.2013261748,,a.gal10.n,5.88,0.03999537346
a.gal1.s,5.89,0.2014520435,,a.gal10.n,5.89,0.04008443264
a.gal1.s,5.9,0.2015779406,,a.gal10.n,5.9,0.0401736564
a.gal1.s,5.91,0.2017038658,,a.gal10.n,5.91,0.04026304494
a.gal1.s,5.92,0.2018298193,,a.gal10.n,5.92,0.04035259849
a.gal1.s,5.93,0.201955801,,a.gal10.n,5.93,0.04044231727
a.gal1.s,5.94,0.2020818107,,a.gal10.n,5.94,0.04053220148
a.gal1.s,5.95,0.2022078486,,a.gal10.n,5.95,0.04062225135
a.gal1.s,5.96,0.2023339145,,a.gal10.n,5.96,0.04071246709
a.gal1.s,5.97,0.2024600083,,a.gal10.n,5.97,0.04080284892
a.gal1.s,5.98,0.2025861301,,a.gal10.n,5.98,0.04089339706
a.gal1.s,5.99,0.2027122797,,a.gal10.n,5.99,0.04098411172
a.gal1.s,6,0.2028384573,,a.gal10.n,6,0.04107499312
a.gal1.s,6.01,0.2029646626,,a.gal10.n,6.01,0.04116604148
a.gal1.s,6.02,0.2030908956,,a.gal10.n,6.02,0.04125725701
a.gal1.s,6.03,0.2032171564,,a.gal10.n,6.03,0.04134863993
a.gal1.s,6.04,0.2033434448,,a.gal10.n,6.04,0.04144019046
a.gal1.s,6.05,0.2034697609,,a.gal10.n,6.05,0.04153190881
a.gal1.s,6.06,0.2035961045,,a.gal10.n,6.06,0.04162379521
a.gal1.s,6.07,0.2037224756,,a.gal10.n,6.07,0.04171584987
a.gal1.s,6.08,0.2038488742,,a.gal10.n,6.08,0.041808073
a.gal1.s,6.09,0.2039753003,,a.gal10.n,6.09,0.04190046483
a.gal1.s,6.1,0.2041017537,,a.gal10.n,6.1,0.04199302557
a.gal1.s,6.11,0.2042282344,,a.gal10.n,6.11,0.04208575543
a.gal1.s,6.12,0.2043547425,,a.gal10.n,6.12,0.04217865465
a.gal1.s,6.13,0.2044812778,,a.gal10.n,6.13,0.04227172343
a.gal1.s,6.14,0.2046078403,,a.gal10.n,6.14,0.04236496199
a.gal1.s,6.15,0.2047344299,,a.gal10.n,6.15,0.04245837055
a.gal1.s,6.16,0.2048610467,,a.gal10.n,6.16,0.04255194933
a.gal1.s,6.17,0.2049876905,,a.gal10.n,6.17,0.04264569854
a.gal1.s,6.18,0.2051143613,,a.gal10.n,6.18,0.04273961841
a.gal1.s,6.19,0.2052410591,,a.gal10.n,6.19,0.04283370915
a.gal1.s,6.2,0.2053677838,,a.gal10.n,6.2,0.04292797097
a.gal1.s,6.21,0.2054945354,,a.gal10.n,6.21,0.04302240411
a.gal1.s,6.22,0.2056213138,,a.gal10.n,6.22,0.04311700877
a.gal1.s,6.23,0.2057481189,,a.gal10.n,6.23,0.04321178517
a.gal1.s,6.24,0.2058749508,,a.gal10.n,6.24,0.04330673353
a.gal1.s,6.25,0.2060018094,,a.gal10.n,6.25,0.04340185408
a.gal1.s,6.26,0.2061286947,,a.gal10.n,6.26,0.04349714702
a.gal1.s,6.27,0.2062556065,,a.gal10.n,6.27,0.04359261257
a.gal1.s,6.28,0.2063825448,,a.gal10.n,6.28,0.04368825097
a.gal1.s,6.29,0.2065095097,,a.gal10.n,6.29,0.04378406241
a.gal1.s,6.3,0.206636501,,a.gal10.n,6.3,0.04388004713
a.gal1.s,6.31,0.2067635187,,a.gal10.n,6.31,0.04397620533
a.gal1.s,6.32,0.2068905628,,a.gal10.n,6.32,0.04407253724
a.gal1.s,6.33,0.2070176331,,a.gal10.n,6.33,0.04416904308
a.gal1.s,6.34,0.2071447298,,a.gal10.n,6.34,0.04426572307
a.gal1.s,6.35,0.2072718526,,a.gal10.n,6.35,0.04436257742
a.gal1.s,6.36,0.2073990016,,a.gal10.n,6.36,0.04445960635
a.gal1.s,6.37,0.2075261767,,a.gal10.n,6.37,0.04455681009
a.gal1.s,6.38,0.2076533779,,a.gal10.n,6.38,0.04465418884
a.gal1.s,6.39,0.2077806051,,a.gal10.n,6.39,0.04475174283
a.gal1.s,6.4,0.2079078583,,a.gal10.n,6.4,0.04484947228
a.gal1.s,6.41,0.2080351374,,a.gal10.n,6.41,0.04494737741
a.gal1.s,6.42,0.2081624424,,a.gal10.n,6.42,0.04504545843
a.gal1.s,6.43,0.2082897732,,a.gal10.n,6.43,0.04514371556
a.gal1.s,6.44,0.2084171298,,a.gal10.n,6.44,0.04524214903
a.gal1.s,6.45,0.2085445122,,a.gal10.n,6.45,0.04534075906
a.gal1.s,6.46,0.2086719202,,a.gal10.n,6.46,0.04543954585
a.gal1.s,6.47,0.2087993539,,a.gal10.n,6.47,0.04553850963
a.gal1.s,6.48,0.2089268131,,a.gal10.n,6.48,0.04563765062
a.gal1.s,6.49,0.2090542979,,a.gal10.n,6.49,0.04573696904
a.gal1.s,6.5,0.2091818082,,a.gal10.n,6.5,0.04583646511
a.gal1.s,6.51,0.2093093439,,a.gal10.n,6.51,0.04593613904
a.gal1.s,6.52,0.2094369051,,a.gal10.n,6.52,0.04603599107
a.gal1.s,6.53,0.2095644916,,a.gal10.n,6.53,0.04613602139
a.gal1.s,6.54,0.2096921033,,a.gal10.n,6.54,0.04623623024
a.gal1.s,6.55,0.2098197404,,a.gal10.n,6.55,0.04633661783
a.gal1.s,6.56,0.2099474026,,a.gal10.n,6.56,0.04643718439
a.gal1.s,6.57,0.21007509,,a.gal10.n,6.57,0.04653793013
a.gal1.s,6.58,0.2102028025,,a.gal10.n,6.58,0.04663885527
a.gal1.s,6.59,0.2103305401,,a.gal10.n,6.59,0.04673996003
a.gal1.s,6.6,0.2104583027,,a.gal10.n,6.6,0.04684124463
a.gal1.s,6.61,0.2105860902,,a.gal10.n,6.61,0.04694270929
a.gal1.s,6.62,0.2107139026,,a.gal10.n,6.62,0.04704435423
a.gal1.s,6.63,0.21084174,,a.gal10.n,6.63,0.04714617967
a.gal1.s,6.64,0.2109696021,,a.gal10.n,6.64,0.04724818583
a.gal1.s,6.65,0.211097489,,a.gal10.n,6.65,0.04735037292
a.gal1.s,6.66,0.2112254006,,a.gal10.n,6.66,0.04745274117
a.gal1.s,6.67,0.2113533369,,a.gal10.n,6.67,0.0475552908
a.gal1.s,6.68,0.2114812978,,a.gal10.n,6.68,0.04765802202
a.gal1.s,6.69,0.2116092832,,a.gal10.n,6.69,0.04776093506
a.gal1.s,6.7,0.2117372932,,a.gal10.n,6.7,0.04786403014
a.gal1.s,6.71,0.2118653277,,a.gal10.n,6.71,0.04796730747
a.gal1.s,6.72,0.2119933865,,a.gal10.n,6.72,0.04807076727
a.gal1.s,6.73,0.2121214698,,a.gal10.n,6.73,0.04817440977
a.gal1.s,6.74,0.2122495774,,a.gal10.n,6.74,0.04827823518
a.gal1.s,6.75,0.2123777092,,a.gal10.n,6.75,0.04838224373
a.gal1.s,6.76,0.2125058653,,a.gal10.n,6.76,0.04848643563
a.gal1.s,6.77,0.2126340455,,a.gal10.n,6.77,0.0485908111
a.gal1.s,6.78,0.2127622499,,a.gal10.n,6.78,0.04869537036
a.gal1.s,6.79,0.2128904784,,a.gal10.n,6.79,0.04880011364
a.gal1.s,6.8,0.2130187309,,a.gal10.n,6.8,0.04890504115
a.gal1.s,6.81,0.2131470073,,a.gal10.n,6.81,0.04901015311
a.gal1.s,6.82,0.2132753077,,a.gal10.n,6.82,0.04911544974
a.gal1.s,6.83,0.213403632,,a.gal10.n,6.83,0.04922093126
a.gal1.s,6.84,0.21353198,,a.gal10.n,6.84,0.04932659789
a.gal1.s,6.85,0.2136603519,,a.gal10.n,6.85,0.04943244985
a.gal1.s,6.86,0.2137887475,,a.gal10.n,6.86,0.04953848736
a.gal1.s,6.87,0.2139171668,,a.gal10.n,6.87,0.04964471065
a.gal1.s,6.88,0.2140456097,,a.gal10.n,6.88,0.04975111992
a.gal1.s,6.89,0.2141740762,,a.gal10.n,6.89,0.0498577154
a.gal1.s,6.9,0.2143025662,,a.gal10.n,6.9,0.04996449731
a.gal1.s,6.91,0.2144310796,,a.gal10.n,6.91,0.05007146587
a.gal1.s,6.92,0.2145596165,,a.gal10.n,6.92,0.05017862129
a.gal1.s,6.93,0.2146881768,,a.gal10.n,6.93,0.05028596381
a.gal1.s,6.94,0.2148167604,,a.gal10.n,6.94,0.05039349363
a.gal1.s,6.95,0.2149453673,,a.gal10.n,6.95,0.05050121098
a.gal1.s,6.96,0.2150739975,,a.gal10.n,6.96,0.05060911608
a.gal1.s,6.97,0.2152026507,,a.gal10.n,6.97,0.05071720914
a.gal1.s,6.98,0.2153313272,,a.gal10.n,6.98,0.0508254904
a.gal1.s,6.99,0.2154600267,,a.gal10.n,6.99,0.05093396006
a.gal1.s,7,0.2155887492,,a.gal10.n,7,0.05104261834
a.gal1.s,7.01,0.2157174947,,a.gal10.n,7.01,0.05115146547
a.gal1.s,7.02,0.2158462631,,a.gal10.n,7.02,0.05126050167
a.gal1.s,7.03,0.2159750544,,a.gal10.n,7.03,0.05136972715
a.gal1.s,7.04,0.2161038685,,a.gal10.n,7.04,0.05147914214
a.gal1.s,7.05,0.2162327053,,a.gal10.n,7.05,0.05158874685
a.gal1.s,7.06,0.2163615649,,a.gal10.n,7.06,0.05169854151
a.gal1.s,7.07,0.2164904472,,a.gal10.n,7.07,0.05180852633
a.gal1.s,7.08,0.2166193521,,a.gal10.n,7.08,0.05191870153
a.gal1.s,7.09,0.2167482795,,a.gal10.n,7.09,0.05202906734
a.gal1.s,7.1,0.2168772295,,a.gal10.n,7.1,0.05213962397
a.gal1.s,7.11,0.2170062019,,a.gal10.n,7.11,0.05225037164
a.gal1.s,7.12,0.2171351968,,a.gal10.n,7.12,0.05236131058
a.gal1.s,7.13,0.217264214,,a.gal10.n,7.13,0.05247244099
a.gal1.s,7.14,0.2173932535,,a.gal10.n,7.14,0.05258376311
a.gal1.s,7.15,0.2175223153,,a.gal10.n,7.15,0.05269527715
a.gal1.s,7.16,0.2176513992,,a.gal10.n,7.16,0.05280698333
a.gal1.s,7.17,0.2177805054,,a.gal10.n,7.17,0.05291888187
a.gal1.s,7.18,0.2179096336,,a.gal10.n,7.18,0.05303097298
a.gal1.s,7.19,0.2180387839,,a.gal10.n,7.19,0.0531432569
a.gal1.s,7.2,0.2181679562,,a.gal10.n,7.2,0.05325573384
a.gal1.s,7.21,0.2182971505,,a.gal10.n,7.21,0.05336840401
a.gal1.s,7.22,0.2184263666,,a.gal10.n,7.22,0.05348126764
a.gal1.s,7.23,0.2185556046,,a.gal10.n,7.23,0.05359432494
a.gal1.s,7.24,0.2186848644,,a.gal10.n,7.24,0.05370757614
a.gal1.s,7.25,0.218814146,,a.gal10.n,7.25,0.05382102146
a.gal1.s,7.26,0.2189434492,,a.gal10.n,7.26,0.05393466111
a.gal1.s,7.27,0.2190727741,,a.gal10.n,7.27,0.05404849531
a.gal1.s,7.28,0.2192021206,,a.gal10.n,7.28,0.05416252429
a.gal1.s,7.29,0.2193314886,,a.gal10.n,7.29,0.05427674825
a.gal1.s,7.3,0.219460878,,a.gal10.n,7.3,0.05439116743
a.gal1.s,7.31,0.219590289,,a.gal10.n,7.31,0.05450578204
a.gal1.s,7.32,0.2197197213,,a.gal10.n,7.32,0.0546205923
a.gal1.s,7.33,0.2198491749,,a.gal10.n,7.33,0.05473559842
a.gal1.s,7.34,0.2199786498,,a.gal10.n,7.34,0.05485080064
a.gal1.s,7.35,0.2201081459,,a.gal10.n,7.35,0.05496619916
a.gal1.s,7.36,0.2202376632,,a.gal10.n,7.36,0.0550817942
a.gal1.s,7.37,0.2203672016,,a.gal10.n,7.37,0.05519758599
a.gal1.s,7.38,0.2204967611,,a.gal10.n,7.38,0.05531357474
a.gal1.s,7.39,0.2206263416,,a.gal10.n,7.39,0.05542976068
a.gal1.s,7.4,0.2207559431,,a.gal10.n,7.4,0.05554614401
a.gal1.s,7.41,0.2208855654,,a.gal10.n,7.41,0.05566272497
a.gal1.s,7.42,0.2210152087,,a.gal10.n,7.42,0.05577950376
a.gal1.s,7.43,0.2211448727,,a.gal10.n,7.43,0.05589648062
a.gal1.s,7.44,0.2212745575,,a.gal10.n,7.44,0.05601365574
a.gal1.s,7.45,0.221404263,,a.gal10.n,7.45,0.05613102936
a.gal1.s,7.46,0.2215339891,,a.gal10.n,7.46,0.0562486017
a.gal1.s,7.47,0.2216637358,,a.gal10.n,7.47,0.05636637296
a.gal1.s,7.48,0.2217935031,,a.gal10.n,7.48,0.05648434338
a.gal1.s,7.49,0.2219232909,,a.gal10.n,7.49,0.05660251316
a.gal1.s,7.5,0.2220530991,,a.gal10.n,7.5,0.05672088254
a.gal1.s,7.51,0.2221829276,,a.gal10.n,7.51,0.05683945171
a.gal1.s,7.52,0.2223127765,,a.gal10.n,7.52,0.05695822091
a.gal1.s,7.53,0.2224426457,,a.gal10.n,7.53,0.05707719036
a.gal1.s,7.54,0.2225725351,,a.gal10.n,7.54,0.05719636026
a.gal1.s,7.55,0.2227024447,,a.gal10.n,7.55,0.05731573084
a.gal1.s,7.56,0.2228323744,,a.gal10.n,7.56,0.05743530232
a.gal1.s,7.57,0.2229623241,,a.gal10.n,7.57,0.05755507491
a.gal1.s,7.58,0.2230922939,,a.gal10.n,7.58,0.05767504883
a.gal1.s,7.59,0.2232222836,,a.gal10.n,7.59,0.05779522431
a.gal1.s,7.6,0.2233522932,,a.gal10.n,7.6,0.05791560155
a.gal1.s,7.61,0.2234823227,,a.gal10.n,7.61,0.05803618078
a.gal1.s,7.62,0.2236123719,,a.gal10.n,7.62,0.05815696221
a.gal1.s,7.63,0.2237424409,,a.gal10.n,7.63,0.05827794607
a.gal1.s,7.64,0.2238725296,,a.gal10.n,7.64,0.05839913257
a.gal1.s,7.65,0.224002638,,a.gal10.n,7.65,0.05852052192
a.gal1.s,7.66,0.2241327659,,a.gal10.n,7.66,0.05864211434
a.gal1.s,7.67,0.2242629133,,a.gal10.n,7.67,0.05876391006
a.gal1.s,7.68,0.2243930803,,a.gal10.n,7.68,0.05888590929
a.gal1.s,7.69,0.2245232666,,a.gal10.n,7.69,0.05900811225
a.gal1.s,7.7,0.2246534723,,a.gal10.n,7.7,0.05913051915
a.gal1.s,7.71,0.2247836973,,a.gal10.n,7.71,0.05925313021
a.gal1.s,7.72,0.2249139416,,a.gal10.n,7.72,0.05937594565
a.gal1.s,7.73,0.2250442051,,a.gal10.n,7.73,0.05949896568
a.gal1.s,7.74,0.2251744877,,a.gal10.n,7.74,0.05962219053
a.gal1.s,7.75,0.2253047895,,a.gal10.n,7.75,0.05974562041
a.gal1.s,7.76,0.2254351102,,a.gal10.n,7.76,0.05986925554
a.gal1.s,7.77,0.22556545,,a.gal10.n,7.77,0.05999309613
a.gal1.s,7.78,0.2256958087,,a.gal10.n,7.78,0.0601171424
a.gal1.s,7.79,0.2258261863,,a.gal10.n,7.79,0.06024139457
a.gal1.s,7.8,0.2259565827,,a.gal10.n,7.8,0.06036585285
a.gal1.s,7.81,0.2260869979,,a.gal10.n,7.81,0.06049051746
a.gal1.s,7.82,0.2262174318,,a.gal10.n,7.82,0.06061538862
a.gal1.s,7.83,0.2263478843,,a.gal10.n,7.83,0.06074046654
a.gal1.s,7.84,0.2264783555,,a.gal10.n,7.84,0.06086575144
a.gal1.s,7.85,0.2266088452,,a.gal10.n,7.85,0.06099124354
a.gal1.s,7.86,0.2267393534,,a.gal10.n,7.86,0.06111694305
a.gal1.s,7.87,0.2268698801,,a.gal10.n,7.87,0.06124285019
a.gal1.s,7.88,0.2270004251,,a.gal10.n,7.88,0.06136896517
a.gal1.s,7.89,0.2271309885,,a.gal10.n,7.89,0.06149528821
a.gal1.s,7.9,0.2272615702,,a.gal10.n,7.9,0.06162181953
a.gal1.s,7.91,0.2273921701,,a.gal10.n,7.91,0.06174855935
a.gal1.s,7.92,0.2275227881,,a.gal10.n,7.92,0.06187550787
a.gal1.s,7.93,0.2276534243,,a.gal10.n,7.93,0.06200266531
a.gal1.s,7.94,0.2277840786,,a.gal10.n,7.94,0.06213003189
a.gal1.s,7.95,0.2279147508,,a.gal10.n,7.95,0.06225760783
a.gal1.s,7.96,0.228045441,,a.gal10.n,7.96,0.06238539333
a.gal1.s,7.97,0.2281761491,,a.gal10.n,7.97,0.06251338863
a.gal1.s,7.98,0.228306875,,a.gal10.n,7.98,0.06264159392
a.gal1.s,7.99,0.2284376188,,a.gal10.n,7.99,0.06277000943
a.gal1.s,8,0.2285683802,,a.gal10.n,8,0.06289863536
a.gal1.s,8.01,0.2286991593,,a.gal10.n,8.01,0.06302747195
a.gal1.s,8.02,0.2288299561,,a.gal10.n,8.02,0.06315651939
a.gal1.s,8.03,0.2289607704,,a.gal10.n,8.03,0.06328577791
a.gal1.s,8.04,0.2290916022,,a.gal10.n,8.04,0.06341524772
a.gal1.s,8.05,0.2292224515,,a.gal10.n,8.05,0.06354492903
a.gal1.s,8.06,0.2293533182,,a.gal10.n,8.06,0.06367482206
a.gal1.s,8.07,0.2294842022,,a.gal10.n,8.07,0.06380492703
a.gal1.s,8.08,0.2296151035,,a.gal10.n,8.08,0.06393524414
a.gal1.s,8.09,0.229746022,,a.gal10.n,8.09,0.06406577362
a.gal1.s,8.1,0.2298769577,,a.gal10.n,8.1,0.06419651567
a.gal1.s,8.11,0.2300079106,,a.gal10.n,8.11,0.06432747051
a.gal1.s,8.12,0.2301388805,,a.gal10.n,8.12,0.06445863835
a.gal1.s,8.13,0.2302698674,,a.gal10.n,8.13,0.06459001941
a.gal1.s,8.14,0.2304008712,,a.gal10.n,8.14,0.06472161391
a.gal1.s,8.15,0.230531892,,a.gal10.n,8.15,0.06485342204
a.gal1.s,8.16,0.2306629296,,a.gal10.n,8.16,0.06498544404
a.gal1.s,8.17,0.2307939839,,a.gal10.n,8.17,0.06511768011
a.gal1.s,8.18,0.2309250551,,a.gal10.n,8.18,0.06525013046
a.gal1.s,8.19,0.2310561428,,a.gal10.n,8.19,0.06538279531
a.gal1.s,8.2,0.2311872472,,a.gal10.n,8.2,0.06551567487
a.gal1.s,8.21,0.2313183682,,a.gal10.n,8.21,0.06564876936
a.gal1.s,8.22,0.2314495057,,a.gal10.n,8.22,0.06578207898
a.gal1.s,8.23,0.2315806596,,a.gal10.n,8.23,0.06591560395
a.gal1.s,8.24,0.2317118299,,a.gal10.n,8.24,0.06604934449
a.gal1.s,8.25,0.2318430165,,a.gal10.n,8.25,0.0661833008
a.gal1.s,8.26,0.2319742194,,a.gal10.n,8.26,0.06631747309
a.gal1.s,8.27,0.2321054386,,a.gal10.n,8.27,0.06645186159
a.gal1.s,8.28,0.2322366739,,a.gal10.n,8.28,0.0665864665
a.gal1.s,8.29,0.2323679253,,a.gal10.n,8.29,0.06672128803
a.gal1.s,8.3,0.2324991928,,a.gal10.n,8.3,0.0668563264
a.gal1.s,8.31,0.2326304763,,a.gal10.n,8.31,0.06699158181
a.gal1.s,8.32,0.2327617757,,a.gal10.n,8.32,0.06712705449
a.gal1.s,8.33,0.232893091,,a.gal10.n,8.33,0.06726274463
a.gal1.s,8.34,0.2330244221,,a.gal10.n,8.34,0.06739865246
a.gal1.s,8.35,0.233155769,,a.gal10.n,8.35,0.06753477818
a.gal1.s,8.36,0.2332871316,,a.gal10.n,8.36,0.06767112201
a.gal1.s,8.37,0.2334185098,,a.gal10.n,8.37,0.06780768415
a.gal1.s,8.38,0.2335499037,,a.gal10.n,8.38,0.06794446482
a.gal1.s,8.39,0.2336813131,,a.gal10.n,8.39,0.06808146423
a.gal1.s,8.4,0.233812738,,a.gal10.n,8.4,0.06821868258
a.gal1.s,8.41,0.2339441783,,a.gal10.n,8.41,0.0683561201
a.gal1.s,8.42,0.234075634,,a.gal10.n,8.42,0.06849377698
a.gal1.s,8.43,0.234207105,,a.gal10.n,8.43,0.06863165344
a.gal1.s,8.44,0.2343385913,,a.gal10.n,8.44,0.0687697497
a.gal1.s,8.45,0.2344700927,,a.gal10.n,8.45,0.06890806595
a.gal1.s,8.46,0.2346016093,,a.gal10.n,8.46,0.06904660241
a.gal1.s,8.47,0.234733141,,a.gal10.n,8.47,0.0691853593
a.gal1.s,8.48,0.2348646877,,a.gal10.n,8.48,0.06932433681
a.gal1.s,8.49,0.2349962494,,a.gal10.n,8.49,0.06946353516
a.gal1.s,8.5,0.235127826,,a.gal10.n,8.5,0.06960295456
a.gal1.s,8.51,0.2352594175,,a.gal10.n,8.51,0.06974259522
a.gal1.s,8.52,0.2353910238,,a.gal10.n,8.52,0.06988245735
a.gal1.s,8.53,0.2355226448,,a.gal10.n,8.53,0.07002254115
a.gal1.s,8.54,0.2356542804,,a.gal10.n,8.54,0.07016284683
a.gal1.s,8.55,0.2357859307,,a.gal10.n,8.55,0.07030337461
a.gal1.s,8.56,0.2359175956,,a.gal10.n,8.56,0.07044412469
a.gal1.s,8.57,0.236049275,,a.gal10.n,8.57,0.07058509729
a.gal1.s,8.58,0.2361809688,,a.gal10.n,8.58,0.0707262926
a.gal1.s,8.59,0.2363126771,,a.gal10.n,8.59,0.07086771083
a.gal1.s,8.6,0.2364443997,,a.gal10.n,8.6,0.0710093522
a.gal1.s,8.61,0.2365761365,,a.gal10.n,8.61,0.07115121692
a.gal1.s,8.62,0.2367078876,,a.gal10.n,8.62,0.07129330518
a.gal1.s,8.63,0.2368396528,,a.gal10.n,8.63,0.0714356172
a.gal1.s,8.64,0.2369714322,,a.gal10.n,8.64,0.07157815319
a.gal1.s,8.65,0.2371032255,,a.gal10.n,8.65,0.07172091335
a.gal1.s,8.66,0.2372350329,,a.gal10.n,8.66,0.07186389789
a.gal1.s,8.67,0.2373668542,,a.gal10.n,8.67,0.07200710702
a.gal1.s,8.68,0.2374986894,,a.gal10.n,8.68,0.07215054094
a.gal1.s,8.69,0.2376305384,,a.gal10.n,8.69,0.07229419985
a.gal1.s,8.7,0.2377624012,,a.gal10.n,8.7,0.07243808398
a.gal1.s,8.71,0.2378942776,,a.gal10.n,8.71,0.07258219352
a.gal1.s,8.72,0.2380261677,,a.gal10.n,8.72,0.07272652868
a.gal1.s,8.73,0.2381580714,,a.gal10.n,8.73,0.07287108966
a.gal1.s,8.74,0.2382899886,,a.gal10.n,8.74,0.07301587667
a.gal1.s,8.75,0.2384219192,,a.gal10.n,8.75,0.07316088992
a.gal1.s,8.76,0.2385538633,,a.gal10.n,8.76,0.07330612961
a.gal1.s,8.77,0.2386858207,,a.gal10.n,8.77,0.07345159595
a.gal1.s,8.78,0.2388177914,,a.gal10.n,8.78,0.07359728914
a.gal1.s,8.79,0.2389497753,,a.gal10.n,8.79,0.07374320938
a.gal1.s,8.8,0.2390817724,,a.gal10.n,8.8,0.07388935689
a.gal1.s,8.81,0.2392137826,,a.gal10.n,8.81,0.07403573187
a.gal1.s,8.82,0.2393458059,,a.gal10.n,8.82,0.07418233452
a.gal1.s,8.83,0.2394778422,,a.gal10.n,8.83,0.07432916504
a.gal1.s,8.84,0.2396098914,,a.gal10.n,8.84,0.07447622364
a.gal1.s,8.85,0.2397419534,,a.gal10.n,8.85,0.07462351053
a.gal1.s,8.86,0.2398740283,,a.gal10.n,8.86,0.07477102591
a.gal1.s,8.87,0.240006116,,a.gal10.n,8.87,0.07491876998
a.gal1.s,8.88,0.2401382163,,a.gal10.n,8.88,0.07506674294
a.gal1.s,8.89,0.2402703293,,a.gal10.n,8.89,0.075214945
a.gal1.s,8.9,0.2404024549,,a.gal10.n,8.9,0.07536337636
a.gal1.s,8.91,0.240534593,,a.gal10.n,8.91,0.07551203723
a.gal1.s,8.92,0.2406667435,,a.gal10.n,8.92,0.0756609278
a.gal1.s,8.93,0.2407989065,,a.gal10.n,8.93,0.07581004828
a.gal1.s,8.94,0.2409310818,,a.gal10.n,8.94,0.07595939888
a.gal1.s,8.95,0.2410632694,,a.gal10.n,8.95,0.07610897979
a.gal1.s,8.96,0.2411954692,,a.gal10.n,8.96,0.07625879122
a.gal1.s,8.97,0.2413276812,,a.gal10.n,8.97,0.07640883336
a.gal1.s,8.98,0.2414599053,,a.gal10.n,8.98,0.07655910643
a.gal1.s,8.99,0.2415921415,,a.gal10.n,8.99,0.07670961061
a.gal1.s,9,0.2417243896,,a.gal10.n,9,0.07686034612
a.gal1.s,9.01,0.2418566497,,a.gal10.n,9.01,0.07701131316
a.gal1.s,9.02,0.2419889216,,a.gal10.n,9.02,0.07716251191
a.gal1.s,9.03,0.2421212053,,a.gal10.n,9.03,0.0773139426
a.gal1.s,9.04,0.2422535008,,a.gal10.n,9.04,0.07746560541
a.gal1.s,9.05,0.242385808,,a.gal10.n,9.05,0.07761750055
a.gal1.s,9.06,0.2425181268,,a.gal10.n,9.06,0.07776962821
a.gal1.s,9.07,0.2426504572,,a.gal10.n,9.07,0.0779219886
a.gal1.s,9.08,0.2427827991,,a.gal10.n,9.08,0.07807458192
a.gal1.s,9.09,0.2429151524,,a.gal10.n,9.09,0.07822740836
a.gal1.s,9.1,0.2430475171,,a.gal10.n,9.1,0.07838046813
a.gal1.s,9.11,0.2431798932,,a.gal10.n,9.11,0.07853376143
a.gal1.s,9.12,0.2433122805,,a.gal10.n,9.12,0.07868728845
a.gal1.s,9.13,0.2434446791,,a.gal10.n,9.13,0.07884104939
a.gal1.s,9.14,0.2435770888,,a.gal10.n,9.14,0.07899504445
a.gal1.s,9.15,0.2437095096,,a.gal10.n,9.15,0.07914927383
a.gal1.s,9.16,0.2438419414,,a.gal10.n,9.16,0.07930373773
a.gal1.s,9.17,0.2439743842,,a.gal10.n,9.17,0.07945843634
a.gal1.s,9.18,0.2441068379,,a.gal10.n,9.18,0.07961336987
a.gal1.s,9.19,0.2442393024,,a.gal10.n,9.19,0.07976853851
a.gal1.s,9.2,0.2443717777,,a.gal10.n,9.2,0.07992394246
a.gal1.s,9.21,0.2445042638,,a.gal10.n,9.21,0.08007958191
a.gal1.s,9.22,0.2446367605,,a.gal10.n,9.22,0.08023545707
a.gal1.s,9.23,0.2447692679,,a.gal10.n,9.23,0.08039156813
a.gal1.s,9.24,0.2449017857,,a.gal10.n,9.24,0.08054791528
a.gal1.s,9.25,0.2450343141,,a.gal10.n,9.25,0.08070449872
a.gal1.s,9.26,0.2451668529,,a.gal10.n,9.26,0.08086131865
a.gal1.s,9.27,0.2452994021,,a.gal10.n,9.27,0.08101837527
a.gal1.s,9.28,0.2454319615,,a.gal10.n,9.28,0.08117566877
